ZSD_min,ZSD_5percentile,uo_max,vo_max,vo_mean,uo_mean,KD490_min,Med_distance-from-port-4km,vessel_density_4km,dist_city,dist_river,mediterranean_KE_currents,NO3_5percentile,OA_mean,OA_min,PO4_95percentile,PO4_min,SWH_min,mean_number_mhws,mean_intensity_mhws,CHL-a_90percentile,O2_5percentile,O2_min,SST_sd,SST_95percentile,SAL_5percentile,SSH_mean,SAL_s,pixel_indices,lat,lon
1.4301033,7.898926496505737,0.2510759,0.28519848,-0.020501312,-0.013739656,0.041272447,10.129765,11.363068,34.03033403126414,23.545377381625848,0.586816,7.415506362915039,8.1280775,7.9651403,0.0807596638798714,1e-11,2.519,2.4,1.9844530516562457,0.964000189304352,256.22381591796875,214.43942,6.349263974310374,299.3369934082031,36.453269958496094,-0.39551178,0.7559299217938994,4542.0,45.202884616056416,12.612500000170925
1.5584276,8.493788719177246,0.27208537,0.3041685,-0.017067067,-0.014923871,0.04133386,11.414934,11.363068,36.19443909937124,26.797492055700427,0.588278,6.748482704162598,8.127498,7.965137,0.06638757288455964,1e-11,2.525,2.4,1.9844530516562457,0.8145770549774172,256.2685241699219,214.9336,6.302713348279511,299.2939910888672,36.5511360168457,-0.3973132,0.7671996974011136,4543.0,45.202884616056416,12.654166666838657
1.5555308,8.807232856750488,0.28383663,0.30583438,-0.010844067,-0.016203517,0.041004136,13.7387905,14.46015,38.51280813422156,30.052412576546168,0.523439,6.4631476402282715,8.126057,7.9638925,0.05420944467186928,1e-11,2.529,2.2,2.014099547564408,0.7241277933120729,256.8326416015625,215.75543,6.265398329146881,299.28798522949216,36.70893859863281,-0.39886808,0.7849180709350732,4544.0,45.202884616056416,12.695833333506389
1.4236321,8.98764705657959,0.28664017,0.2939481,-0.006696777,-0.01773502,0.041241217,16.672525,9.150371,40.959254069913044,32.796575451236905,0.473741,6.229806900024414,8.124452,7.9616904,0.04558012112975121,1e-11,2.5300002,2.5,2.0456082240130997,0.6780956029891968,255.38134765625,216.67628,6.24103164138613,299.29698486328124,36.76054000854492,-0.4002008,0.7955974955953671,4545.0,45.202884616056416,12.73750000017412
1.4297187,9.364130973815918,0.28736585,0.27858025,-0.005259368,-0.018687855,0.042756133,19.948854,9.150371,43.51217853052248,34.80431023610347,0.306675,6.100864410400391,8.122884,7.9586244,0.037951514869928364,1e-11,2.5300002,2.5,2.0456082240130997,0.6409729719161988,254.02906799316406,217.1966,6.228539936273472,299.3509857177734,36.85868453979492,-0.40141723,0.8010027237512161,4546.0,45.202884616056416,12.779166666841853
1.4430823,9.332667350769043,0.28679717,0.2687303,-0.0062488415,-0.01875012,0.04308161,19.948854,6.7544804,46.153915242869466,36.99281021195282,0.326245,6.027111530303955,8.121265,7.9547863,0.03548348695039749,1e-11,2.526,2.5,2.070177096052487,0.6197674870491029,252.22193908691406,217.49742,6.228539936273472,299.3509857177734,36.90091323852539,-0.40262312,0.8083221835980423,4547.0,45.202884616056416,12.820833333509583
1.4619927,9.712048530578613,0.29057407,0.2604159,-0.007310666,-0.01764598,0.04401011,23.424465,2.0209024,48.87006308515864,37.972258014582366,0.24949,6.047355651855469,8.119726,7.9506736,0.03463585749268534,1e-11,2.5180001,2.4,2.0654112778804676,0.6289863824844361,250.23240661621094,217.5279,6.2215685365055435,299.377001953125,36.94637680053711,-0.40386096,0.8109719213734283,4548.0,45.202884616056416,12.862500000177317
1.4959886,10.103178977966309,0.29347444,0.24656457,-0.009560503,-0.014850902,0.045531522,27.022568,2.0209024,51.64888316858932,39.002337792657286,0.14166,5.853261947631836,8.118325,7.9470882,0.031772673875093464,1e-11,2.5310001,2.4,2.0654112778804676,0.6175992012023928,249.4029541015625,215.75902,6.218116064514009,299.4700012207031,36.96232986450195,-0.40513104,0.8058270857043573,4549.0,45.202884616056416,12.904166666845047
1.5456302,10.37330150604248,0.2878562,0.2229104,-0.008673692,-0.010708111,0.05239951,30.700125,1.9870005,54.480785763444864,40.269876393283916,0.094668,5.249791622161865,8.11712,7.944355,0.030354769900441173,1e-11,2.5700002,2.4,2.0396743545946587,0.594459879398346,248.52761840820312,214.01668,6.211649390084369,299.4779876708984,37.051353454589844,-0.4063905,0.7952609193231762,4550.0,45.202884616056416,12.945833333512779
1.5889926,10.540785312652588,0.27210072,0.2144275,-0.004056592,-0.00663658,0.04906091,34.431683,4.8796387,57.35790826121376,41.75325288081533,0.048338,4.55439567565918,8.116224,7.9421186,0.028162043541669846,0.00027320176,2.6039999999999996,2.25,2.050188740480432,0.5713542699813845,247.84422302246094,212.5188,6.207077509699837,299.4599914550781,37.15888595581055,-0.4075112,0.7836500152543314,4551.0,45.202884616056416,12.98750000018051
1.391011,3.583333969116211,0.17311354,0.22658525,-0.022732357,0.02413888,0.048355862,6.6520004,5.69071,30.934772279219313,4.541320477701087,7.433507,19.355314254760742,8.101334,7.9632273,0.29376845955848696,0.13017796,2.381,1.95,2.289581866347244,1.692670822143555,264.66796875,219.90778,6.606281500426195,299.22998046875,34.020965576171875,-0.37611267,0.5969017797037481,4849.0,45.16112953206031,12.362500000164536
1.3927395,3.7788145542144775,0.1652303,0.25297037,-0.062118676,0.034236457,0.047792926,6.71753,5.69071,31.330500678804178,7.512862287959623,0.252158,17.621828079223633,8.11138,7.95731,0.24777985215187073,0.08292541,2.447,1.95,2.289581866347244,1.7222122192382814,264.7342529296875,219.77078,6.5803331483517296,299.2309906005859,34.28595733642578,-0.37916756,0.6236687631218103,4850.0,45.16112953206031,12.404166666832268
1.4203186,4.5819151401519775,0.19378224,0.21384774,-0.0770756,0.037142802,0.061171934,8.161136,7.1019945,32.05434986375931,10.658309622581399,6.428371,15.05845832824707,8.117015,7.9557405,0.2071549713611603,0.048064742,2.5240002,1.95,2.289581866347244,1.6104458808898927,261.8682556152344,217.6409,6.531234711061753,299.2639892578125,34.776390075683594,-0.3838332,0.7786197121826951,4851.0,45.16112953206031,12.4458333335
1.4376073,5.487487077713013,0.2212258,0.21035421,-0.05041612,0.019887468,0.061243564,10.898038,8.262011,33.0847901749306,13.859760792876436,0.737217,12.540080070495605,8.119336,7.9571195,0.16911292672157288,0.024782892,2.571,2.05,2.200638454669838,1.5486756563186652,259.00830078125,216.89769,6.472432051162647,299.27699584960936,35.635711669921875,-0.38811687,0.8928975093162423,4852.0,45.16112953206031,12.487500000167731
1.4922576,6.147363185882568,0.2358514,0.23628886,-0.025767082,0.005802496,0.061003394,10.2804985,8.262011,34.39427629770104,17.085762919824813,0.932243,10.682645797729492,8.122012,7.9599843,0.14399012327194213,0.009958365,2.591,2.05,2.200638454669838,1.4060733318328862,257.7695617675781,215.98177,6.41618266721399,299.2309906005859,36.13339614868164,-0.3910988,0.9218267445814513,4853.0,45.16112953206031,12.529166666835462
1.5102146,6.94463324546814,0.26074123,0.27132106,-0.020314965,0.0009138273,0.06078378,10.2804985,11.280667,35.95232989596609,20.324628247639904,0.715467,9.218324661254883,8.125134,7.9625473,0.12440122663974762,0.0010901846,2.5990002,2.2,2.107148893206014,1.2493263006210327,256.900390625,215.52028,6.41618266721399,299.2309906005859,36.33360290527344,-0.39334017,0.9010804830668957,4854.0,45.16112953206031,12.570833333503195
1.4896317,7.687069416046143,0.27473378,0.29656819,-0.01932846,0.0004138149,0.041242775,10.129765,11.363068,37.728167996218424,23.57105414614672,0.652015,8.225356101989746,8.126911,7.9638395,0.11812401115894318,1e-11,2.6039999999999996,2.4,1.9844530516562457,1.07377028465271,256.8636474609375,215.6844,6.3594742041910575,299.2719787597656,36.44111251831055,-0.39532834,0.8981620829330659,4855.0,45.16112953206031,12.612500000170925
1.5647528,8.039709568023682,0.27933097,0.30043548,-0.01640163,-1.5774422e-05,0.04103358,11.414934,11.363068,39.692570001059025,25.348303357817482,0.641382,7.578507900238037,8.1271305,7.9641457,0.10179780721664429,1e-11,2.6069999999999998,2.4,1.9844530516562457,0.9255902767181396,256.96197509765625,216.05655,6.308886678273553,299.29900512695315,36.53444290161133,-0.39715514,0.9105134006655754,4856.0,45.16112953206031,12.654166666838657
1.4019699,8.302289009094238,0.2769097,0.28899634,-0.011686263,-0.0021105108,0.041080795,13.7387905,14.46015,41.81897109119227,27.12051663699985,0.263531,6.949603080749512,8.1262045,7.9634743,0.08534413427114487,1e-11,2.608,2.2,2.014099547564408,0.8206907510757449,256.12359619140625,216.4795,6.268031731621502,299.26499328613284,36.55635070800781,-0.39877918,0.9209081815173774,4857.0,45.16112953206031,12.695833333506389
1.4057837,8.71928071975708,0.26902637,0.26535594,-0.008392337,-0.0045753,0.041471735,16.672525,9.150371,44.083934755754825,29.153515372427396,0.237009,6.816707134246826,8.124779,7.962262,0.06993164122104646,1e-11,2.6060002,2.5,2.0456082240130997,0.7551404237747195,254.58984375,216.03737,6.245878146259542,299.308984375,36.617340087890625,-0.40022835,0.9139372877772999,4858.0,45.16112953206031,12.73750000017412
1.4199235,8.976797103881836,0.2763408,0.24316096,-0.0055716718,-0.006701292,0.04175473,19.948854,9.150371,46.46720287011244,31.39668072488372,0.259618,6.495953559875488,8.123223,7.960673,0.06254710778594018,1e-11,2.6010000000000004,2.5,2.0456082240130997,0.7542383909225464,253.11761474609375,215.33769,6.234263374806982,299.31700439453124,36.66875076293945,-0.40155652,0.8966216709567256,4859.0,45.16112953206031,12.779166666841853
1.4402847,9.260980606079102,0.2999475,0.22963981,-0.0039677494,-0.007704431,0.0427066,19.948854,6.7544804,48.95149847073323,33.808204515680465,0.230182,6.268497467041016,8.121706,7.958466,0.05754529237747193,1e-11,2.595,2.5,2.070177096052487,0.7316444873809816,251.92916870117188,214.60768,6.234263374806982,299.31700439453124,36.753746032714844,-0.4028059,0.8832314035815341,4860.0,45.16112953206031,12.820833333509583
1.4743884,9.729236602783203,0.31088996,0.2745182,-0.0030702855,-0.0070776925,0.044213086,23.424465,2.0209024,51.52220899849559,36.354598237391066,0.110581,6.059525489807129,8.120315,7.955289,0.056372332572937014,6.5269037e-06,2.5839999999999996,2.4,2.0654112778804676,0.6827630400657657,250.14341735839844,213.874,6.230091389858339,299.3809844970703,36.86466979980469,-0.4039907,0.8728949281878232,4861.0,45.16112953206031,12.862500000177317
1.4884574,9.958965301513672,0.3105782,0.28513777,-0.0034552258,-0.0050151343,0.046000883,27.022568,2.0209024,54.16703172798764,39.00945878217982,0.083002,5.531404972076416,8.119057,7.9514318,0.05344556570053101,4.267558e-09,2.5660002,2.4,2.0654112778804676,0.6803870677948001,247.7338104248047,213.0663,6.227611198799656,299.4149963378906,36.94099044799805,-0.40514636,0.8620528772358149,4862.0,45.16112953206031,12.904166666845047
1.5094063,10.125865936279297,0.3085904,0.3074456,-0.0021859724,-0.0021022477,0.053634666,30.700125,1.9870005,56.87562787564036,41.75209963560569,0.060364,4.877833366394043,8.117998,7.947856,0.04774084314703941,1e-11,2.5860002,2.4,2.0396743545946587,0.6303775310516357,246.8764190673828,212.309,6.226688401238525,299.3999938964844,37.04758834838867,-0.40625346,0.8517723591141647,4863.0,45.16112953206031,12.945833333512779
1.5485883,10.535441875457764,0.29339653,0.3037804,0.0008619014,0.0006754364,0.050781332,34.431683,4.8796387,59.63930834442153,44.56631690876864,0.050577,4.067202091217041,8.117195,7.945261,0.042645514011383064,2.1237702e-05,2.6250002,2.25,2.050188740480432,0.5974130392074586,245.86166381835938,211.59544,6.2204864487717275,299.44098205566405,37.17459487915039,-0.40723372,0.8429877060713308,4864.0,45.16112953206031,12.98750000018051
1.3860626,2.971290349960327,0.09325269,0.18599123,-0.0073647923,0.012125919,0.049946733,7.8231254,0.19825032,35.56800122305144,8.03462554872564,6.236226,18.2785701751709,8.1033325,7.955887,0.26658107638359074,0.122114606,2.4819999999999998,2.05,2.2790875355918376,1.833389949798584,263.49395751953125,219.25262,6.594608151709703,299.17999267578125,34.06406021118164,-0.37458897,0.5803846266087975,5162.0,45.1193744480642,12.362500000164536
1.3977044,3.4729065895080566,0.12555508,0.25585318,-0.036239058,0.028088355,0.048102647,8.393079,0.19825032,35.912963266683754,10.0200281402613,6.569992,17.647390365600586,8.108691,7.9556427,0.24249972701072695,0.09963481,2.4870002,2.05,2.2790875355918376,1.869453048706055,264.1856689453125,219.20554,6.547814342628258,299.239990234375,34.20229721069336,-0.3767635,0.5527269275956104,5163.0,45.1193744480642,12.404166666832268
1.42929,3.778812885284424,0.18636452,0.26999548,-0.06745623,0.05293961,0.045674145,10.511637,2.3703294,36.546623290838966,12.553856452470118,9.145901,16.0487003326416,8.114111,7.9554768,0.20921037197113038,0.067172065,2.5770001000000002,2.05,2.2790875355918376,1.7599377393722535,263.46478271484375,218.51953,6.522330873989974,299.239990234375,34.61479949951172,-0.38083768,0.6424553469956295,5164.0,45.1193744480642,12.4458333335
1.4613981,4.862848997116089,0.21641114,0.26109064,-0.054781437,0.058559466,0.042814188,7.6939435,6.7914953,37.45433124284268,15.367180489490403,5.984346,14.219616889953613,8.11683,7.9561825,0.18639962673187258,0.04197634,2.637,1.75,2.357975881147065,1.636046838760377,261.41912841796875,216.77805,6.482731669150876,299.2379974365234,35.09911346435547,-0.38537365,0.7846416156267848,5165.0,45.1193744480642,12.487500000167731
1.4795806,5.516152858734131,0.26626307,0.2488752,-0.03726963,0.044310186,0.04293149,5.032442,6.7914953,38.61676679005563,17.585720884799247,1.779091,12.448602676391602,8.118927,7.958445,0.1764492064714432,0.022801036,2.6650002,1.75,2.357975881147065,1.4959173679351814,260.5989074707031,216.51309,6.430593587850793,299.22698669433595,35.68775939941406,-0.3891912,0.9209208409682776,5166.0,45.1193744480642,12.529166666835462
1.4884493,6.484259843826294,0.2858715,0.2737566,-0.024680968,0.025692223,0.04282501,5.032442,4.634719,40.01173447576208,18.384970206386736,0.903935,10.977045059204102,8.120988,7.959847,0.17000071704387668,0.008538947,2.676,2.1,2.2800600510884954,1.3386187076568605,260.5369873046875,216.5634,6.430593587850793,299.22698669433595,36.04568099975586,-0.39209372,1.0081331028677447,5167.0,45.1193744480642,12.570833333503195
1.5023639,6.9536285400390625,0.2814568,0.29162812,-0.019020801,0.01591693,0.054598585,4.7165947,3.2345731,41.61585701252067,19.702576201645154,0.584496,9.933496475219727,8.123085,7.9603686,0.16340608894824982,0.001803871,2.68,2.15,2.128444379390667,1.2009042978286746,258.8133239746094,216.84544,6.376566897514094,299.25,36.185882568359375,-0.3943715,1.046659241136903,5168.0,45.1193744480642,12.612500000170925
1.5074711,7.325961112976074,0.26460865,0.2841183,-0.01638351,0.013105125,0.042086255,7.068178,3.2345731,43.405951432251086,21.443197154916845,0.540899,8.934298515319824,8.124591,7.959654,0.15538937449455262,3.8894495e-06,2.6810002,2.15,2.128444379390667,1.071812725067139,257.3616027832031,217.7806,6.325041721748178,299.3050018310547,36.241153717041016,-0.39631075,1.0635294700694222,5169.0,45.1193744480642,12.654166666838657
1.4071329,7.737910985946655,0.2476336,0.26879948,-0.014005489,0.011359899,0.04175519,10.414609,2.7144535,45.36000495677617,23.513075006333906,0.328418,8.05797004699707,8.125085,7.958646,0.134755551815033,1e-11,2.6790001,2.35,2.002477652694191,0.997430205345154,256.6022644042969,218.33794,6.283085798870404,299.3019989013672,36.324031829833984,-0.39804634,1.0634005472188854,5170.0,45.1193744480642,12.695833333506389
1.4071417,8.274975776672363,0.23745391,0.2668854,-0.011628651,0.00863539,0.04159322,14.062756,3.972451,47.4577685778959,25.833185255148617,0.336982,7.380747318267822,8.124543,7.9582276,0.1136300429701806,1e-11,2.677,2.3,2.0476608353111003,0.9016898274421695,255.5016326904297,217.92577,6.26097748008855,299.29998779296875,36.417625427246094,-0.39965475,1.0452797338241004,5171.0,45.1193744480642,12.73750000017412
1.4310558,8.62971544265747,0.24848902,0.25917405,-0.0077820206,0.0053833188,0.04184351,17.828352,3.972451,49.68104078915304,28.34214117576857,0.315965,7.316760540008545,8.123379,7.9583035,0.094951306283474,1e-11,2.67,2.3,2.0476608353111003,0.8540524721145644,253.9220733642578,216.70764,6.251319671102544,299.33399963378906,36.55256271362305,-0.4011342,1.0130069654414102,5172.0,45.1193744480642,12.779166666841853
1.4587944,9.089273929595947,0.27673554,0.28511557,-0.0040131533,0.003165582,0.04298518,17.828352,4.986327,52.01372932712713,30.99411521984456,0.130589,6.853384017944336,8.122002,7.958152,0.08745459616184235,1e-11,2.6580002,2.3,2.071720463858142,0.8052501082420351,251.81427001953125,215.42628,6.251319671102544,299.33399963378906,36.60914993286133,-0.4024651,0.9802231940007212,5173.0,45.1193744480642,12.820833333509583
1.4923189,9.548078536987305,0.30193573,0.3353616,-0.0020758428,0.002194049,0.04429836,21.650198,4.5180516,54.44177080991828,33.75541518421153,0.05478,6.109015941619873,8.120743,7.957019,0.08011223524808884,1e-11,2.6420002,2.15,2.112219816182206,0.7521782517433171,249.59744262695312,214.1514,6.246990029207245,299.3500061035156,36.77654266357422,-0.40367585,0.9535142900299688,5174.0,45.1193744480642,12.862500000177317
1.493063,9.76555061340332,0.31123394,0.35629442,-0.0014840344,0.0016400934,0.04578396,25.50302,4.5180516,56.952970564228075,36.60130526461769,0.054557,5.451448440551758,8.119582,7.954561,0.07337163388729102,1e-11,2.6210000000000004,2.15,2.112219816182206,0.6612662315368654,247.94171142578125,212.91772,6.2452311744491515,299.3680023193359,36.9709358215332,-0.40482217,0.9360935022097044,5175.0,45.1193744480642,12.904166666845047
1.5029376,10.230122566223145,0.30478662,0.36780846,0.0002431906,0.0014809514,0.047794417,29.374628,1.2160013,59.53680630781855,39.51351165974245,0.05235,4.654485702514648,8.118543,7.9513354,0.06186252683401108,3.2785363e-05,2.5990002,2.35,2.0685473228309443,0.6458477258682254,246.1085205078125,211.78265,6.242300521163461,299.36499938964846,37.13780975341797,-0.40589762,0.9255667624000664,5176.0,45.1193744480642,12.945833333512779
1.5574448,10.569629192352295,0.2873901,0.35490558,0.0029440483,0.0017541416,0.04984968,33.25846,4.4097567,62.184223692886754,42.47839645505401,0.059819,3.788764238357544,8.117694,7.9486666,0.054874835908412946,1e-11,2.641,2.2,2.065842186666971,0.615077805519104,244.8785858154297,210.79648,6.235404012425932,299.30699462890624,37.3017578125,-0.4068487,0.9191745004298798,5177.0,45.1193744480642,12.98750000018051
1.6971726,10.95075798034668,0.2545961,0.32673484,0.006813875,0.0023006252,0.04812572,37.150684,4.4097567,64.88744010132908,45.48565892480389,0.118507,3.1186532974243164,8.117044,7.947479,0.05182914584875108,1e-11,2.6680002,2.2,2.065842186666971,0.5565872550010682,244.18069458007812,209.97736,6.223466574432995,299.3680023193359,37.44415283203125,-0.4076405,0.9142666909722493,5178.0,45.1193744480642,13.02916666684824
1.4340131,2.930452823638916,0.124966405,0.25384346,-0.01840776,0.03036284,0.061163582,2.3584805,3.2658687,40.20347396497181,12.312629813825158,6.073833,19.1389217376709,8.107511,7.960168,0.26034714579582213,0.112040594,2.5530002,2.0,2.3929928046826197,1.9228346824646,264.60089111328125,218.80971,6.542525727085101,299.22398376464844,34.010921478271484,-0.37458366,0.5976318320874127,5475.0,45.07761936406809,12.362500000164536
1.4285607,3.0762925148010254,0.124966405,0.25384346,-0.01840776,0.03036284,0.0610032,3.8487666,3.2658687,40.509204047172794,13.692072327622045,6.073833,19.1389217376709,8.107511,7.960168,0.26034714579582213,0.112040594,2.5530002,2.0,2.3929928046826197,1.9228346824646,264.60089111328125,218.80971,6.542525727085101,299.22398376464844,34.010921478271484,-0.37458366,0.5976318320874127,5476.0,45.07761936406809,12.404166666832268
1.4798164,3.4914664030075073,0.1788736,0.3094161,-0.05054546,0.051279243,0.04594984,7.4093738,0.14560632,41.07242396916348,13.279537437883903,10.289471,17.879966735839844,8.110734,7.955879,0.2372572481632233,0.08946092,2.617,2.0,2.3929928046826197,1.8794922113418582,264.73504638671875,218.9468,6.527479344318843,299.3019989013672,34.21329879760742,-0.3770842,0.601876624140462,5477.0,45.07761936406809,12.4458333335
1.5118897,3.7954301834106445,0.27502823,0.3160874,-0.046063967,0.08790012,0.044067573,6.378466,3.0735657,41.8827470576412,12.736391499430416,14.096539,17.04811668395996,8.113253,7.9582458,0.2305934250354767,0.06900432,2.677,2.05,2.2340180233244005,1.7561812400817878,264.0596618652344,219.12445,6.506905099240702,299.28798522949216,34.52123260498047,-0.3803977,0.6050428206145096,5478.0,45.07761936406809,12.487500000167731
1.5210915,4.4764533042907715,0.31781447,0.3127129,-0.0527078,0.10130677,0.042683247,2.604585,3.0735657,42.926181588574366,13.020588659486386,14.717021,15.49359130859375,8.115129,7.958162,0.22980818748474122,0.042972814,2.7150002,2.05,2.2340180233244005,1.6574155807495121,264.3461608886719,217.75586,6.469102766892923,299.2139953613281,34.932464599609375,-0.3845274,0.685065405645964,5479.0,45.07761936406809,12.529166666835462
1.5284448,5.380530834197998,0.32316285,0.3257779,-0.035923034,0.0903642,0.055593185,2.604585,2.4340904,44.186215963065244,14.082126773521106,4.910208,13.955735206604004,8.116689,7.9573035,0.2316560387611389,0.02241146,2.7400002,1.85,2.3386403458680247,1.5080263853073126,264.3790588378906,216.5451,6.469102766892923,299.2139953613281,35.34809875488281,-0.3883274,0.8263141289803996,5480.0,45.07761936406809,12.570833333503195
1.4230177,6.118465185165405,0.3093045,0.31019926,-0.029437464,0.070456296,0.042994604,1.9240469,4.721611,45.64491557540732,15.764750460809875,1.139169,12.352095603942871,8.118952,7.9552636,0.22122617065906525,0.00805744,2.7510002,2.2,2.296101102720403,1.350440049171448,263.18743896484375,216.32353,6.421354764591798,299.25499267578124,35.74820327758789,-0.3915144,0.9643201630693826,5481.0,45.07761936406809,12.612500000170925
1.4244967,6.36782693862915,0.33096614,0.28613055,-0.025138065,0.050615333,0.0427676,5.607059,4.721611,47.28389727029095,17.89410248178513,0.57588,10.784432411193848,8.121385,7.9525633,0.20348909199237827,0.0018374529,2.752,2.2,2.296101102720403,1.2523799896240235,260.3387451171875,216.39095,6.36785331387264,299.29998779296875,36.01961135864258,-0.39414945,1.0573047072160724,5482.0,45.07761936406809,12.654166666838657
1.426327,7.039312124252319,0.3213495,0.26521724,-0.02247533,0.036135606,0.0421568,9.486587,8.845641,49.0851047675459,20.33029549985226,0.471059,9.748828887939453,8.123002,7.952431,0.18240898847579962,1e-11,2.7510002,2.25,2.1700105645701524,1.137617349624634,257.419921875,216.6485,6.3233647181189765,299.32799377441404,36.14592361450195,-0.39636895,1.113198589035087,5483.0,45.07761936406809,12.695833333506389
1.4226339,7.9431562423706055,0.29701388,0.27704185,-0.019941995,0.02567242,0.042216327,13.392929,5.7674055,51.031362694848205,22.975930163940177,0.412446,8.709699630737305,8.123395,7.953469,0.1576825618743897,1e-11,2.7450001,2.25,2.050142071723432,1.059854555130005,255.34686279296875,216.52426,6.292656861554102,299.3769989013672,36.2754020690918,-0.3983542,1.1244897978006954,5484.0,45.07761936406809,12.73750000017412
1.5304649,8.295440673828125,0.27289742,0.28700948,-0.015330319,0.017387852,0.043259867,17.30794,5.7674055,53.10672551037928,25.766571923170822,0.354787,7.6699090003967285,8.12285,7.954745,0.130234569311142,1e-11,2.733,2.25,2.050142071723432,0.977033543586731,254.1433868408203,215.86388,6.276839348510613,299.3939971923828,36.48501968383789,-0.40015498,1.0991796661757403,5485.0,45.07761936406809,12.779166666841853
1.5397325,8.76242733001709,0.25739416,0.309914,-0.009723619,0.010931024,0.04414957,17.30794,3.964676,55.296658128686815,28.659892959302812,0.111282,6.758152961730957,8.121947,7.955669,0.11339884698390962,1e-11,2.7170002,2.1,2.1104142698067,0.8966008543968205,251.9849853515625,214.39427,6.276839348510613,299.3939971923828,36.641937255859375,-0.40173605,1.0620695708340502,5486.0,45.07761936406809,12.820833333509583
1.5103467,9.402291297912598,0.27784377,0.34428418,-0.006134031,0.0065202964,0.0458915,21.226822,3.1590004,57.588091064478604,31.62772569326982,0.061543,6.130897521972656,8.120869,7.955592,0.10141278505325318,1e-11,2.6980002,2.1,2.1061780228496807,0.8415820121765136,250.3086700439453,213.07326,6.268345168179219,299.38499755859374,36.91350173950195,-0.40313727,1.0299383634481882,5487.0,45.07761936406809,12.862500000177317
1.5121074,9.713852882385254,0.29194027,0.369378,-0.003830404,0.003894644,0.047908142,25.147764,3.1590004,59.96938987656604,34.6509290726232,0.049283,5.412560939788818,8.119805,7.9542317,0.08906368017196656,1e-11,2.6750002,2.1,2.1061780228496807,0.7499727964401246,247.23309326171875,211.93004,6.263109110674564,299.37799072265625,37.024654388427734,-0.4044136,1.007830822888397,5488.0,45.07761936406809,12.904166666845047
1.525801,10.032942771911621,0.2966292,0.37306118,-0.0007494116,0.0023932487,0.049909458,29.069933,4.3977733,62.43027146071981,37.71618976803244,0.047486,4.662178993225098,8.118727,7.9516516,0.0774330735206604,1e-11,2.65,2.4,2.0298065270639234,0.6906913042068481,246.056396484375,211.03232,6.255740211440664,299.3809844970703,37.197998046875,-0.40556848,0.9969762749491523,5489.0,45.07761936406809,12.945833333512779
1.551091,10.46095895767212,0.29566884,0.3572691,0.0031342953,0.00191901,0.049901642,32.992886,3.3651352,64.96169155400032,40.81403225481476,0.108181,3.844764471054077,8.117768,7.948961,0.06799520850181581,1.79585e-05,2.654,1.9,2.1277695695944403,0.6293031334877014,244.8790740966797,210.4295,6.244666508656467,299.3710052490234,37.348880767822266,-0.40656102,0.9901082930045094,5490.0,45.07761936406809,12.98750000018051
1.7421486,10.708365440368652,0.28305626,0.32005888,0.0075965817,0.0020210485,0.046540007,36.916378,3.3651352,67.55572041520317,43.93756474883142,0.153549,3.1211392879486084,8.117044,7.947751,0.05903631150722504,1e-11,2.6810002,1.9,2.1277695695944403,0.569511890411377,243.76600646972656,210.11554,6.232125563522659,299.3809844970703,37.55226516723633,-0.40737188,0.9727823697437196,5491.0,45.07761936406809,13.02916666684824
1.4359119,2.8222827911376953,0.124966405,0.25384346,-0.01840776,0.03036284,0.06642828,4.582989,3.2658687,45.11501212022937,10.740120784319716,6.073833,19.1389217376709,8.107511,7.960168,0.26034714579582213,0.112040594,2.5530002,2.0,2.3929928046826197,1.9228346824646,264.60089111328125,218.80971,6.554461188068718,299.3669921875,34.010921478271484,-0.37458366,0.5976318320874127,5789.0,45.03586428007198,12.404166666832268
1.437674,3.1280351877212524,0.20100793,0.34055308,-0.04226079,0.031733815,0.06574246,5.0343714,0.14560632,45.62177501379005,8.929908646292649,10.289471,20.211143493652344,8.102343,7.9622645,0.2973926603794098,0.11232634,2.7440002,2.0,2.3929928046826197,1.7220717430114747,263.81011962890625,219.74464,6.529352170444059,299.28798522949216,34.35286331176758,-0.3770639,0.5671417974452454,5790.0,45.03586428007198,12.4458333335
1.5210893,3.3257782459259033,0.20100793,0.34055308,-0.04226079,0.031733815,0.049259454,4.5167356,3.0735657,46.35316664108658,8.099537391813247,11.719449,20.211143493652344,8.102343,7.9622645,0.2973926603794098,0.11232634,2.7440002,2.05,2.2340180233244005,1.7220717430114747,263.81011962890625,219.74464,6.517763896269252,299.2469970703125,34.35286331176758,-0.3770639,0.5671417974452454,5791.0,45.03586428007198,12.487500000167731
1.4557889,3.667543649673462,0.27109557,0.3655489,-0.06036871,0.05744198,0.047928847,6.4831233,3.0735657,47.29876750419074,8.539784001462277,18.67375,18.73419761657715,8.105393,7.9605055,0.2904227733612061,0.07612644,2.762,2.05,2.2340180233244005,1.696885609626771,265.52423095703125,220.71686,6.514528195119193,299.3680023193359,34.582618713378906,-0.37950492,0.5704228454723431,5792.0,45.03586428007198,12.529166666835462
1.4508011,4.125678539276123,0.3515106,0.38646263,-0.038627557,0.10389095,0.045474716,6.4831233,2.4340904,48.44603576222972,10.085607616048474,24.205303,18.04183006286621,8.107751,7.9600964,0.3113969326019288,0.053824194,2.7910001,1.85,2.3386403458680247,1.5982751369476318,266.60546875,221.13333,6.514528195119193,299.3680023193359,34.75068283081055,-0.38260552,0.6116831708982075,5793.0,45.03586428007198,12.570833333503195
